,Bids,Asks,Est
2068,144600,144700,144650.0
2069,144700,144800,144750.0
2070,144800,144900,144850.0
2071,144800,144900,144850.0
2072,144800,144900,144850.0
2073,144800,144900,144850.0
2074,144800,144900,144850.0
2075,144800,144900,144850.0
2076,144700,144900,144800.0
2077,144600,144700,144650.0
2078,144500,144700,144600.0
2079,144600,144700,144650.0
2080,144600,144800,144700.0
2081,144600,144700,144650.0
2082,144500,144600,144550.0
2083,144500,144600,144550.0
2084,144500,144600,144550.0
2085,144600,144700,144650.0
2086,144500,144600,144550.0
2087,144500,144600,144550.0
2088,144600,144700,144650.0
2089,144500,144700,144600.0
2090,144600,144800,144700.0
2091,144700,144800,144750.0
2092,144700,144800,144750.0
2093,144700,144800,144750.0
2094,144500,144700,144600.0
2095,144500,144700,144600.0
2096,144500,144700,144600.0
2097,144600,144700,144650.0
2098,144600,144800,144700.0
2099,144600,144800,144700.0
2100,144600,144800,144700.0
2101,144400,144500,144450.0
2102,144400,144500,144450.0
2103,144600,144700,144650.0
2104,144500,144700,144600.0
2105,144600,144700,144650.0
2106,144500,144700,144600.0
2107,144600,144700,144650.0
2108,144600,144800,144700.0
