,Bids,Asks,Est
2068,144400,144700,144550.0
2069,144400,144700,144550.0
2070,144400,144700,144550.0
2071,144400,144700,144550.0
2072,144400,144700,144550.0
2073,144400,144700,144550.0
2074,144400,144700,144550.0
2075,144400,144700,144550.0
2076,144400,144700,144550.0
2077,144400,144700,144550.0
2078,144400,144700,144550.0
2079,144400,144500,144450.0
2080,144400,144500,144450.0
2081,144400,144500,144450.0
2082,144400,144500,144450.0
2083,144400,144500,144450.0
2084,144400,144500,144450.0
2085,144400,144500,144450.0
2086,144400,144500,144450.0
2087,144400,144500,144450.0
2088,144400,144500,144450.0
2089,144400,144500,144450.0
2090,144400,144500,144450.0
2091,144400,144500,144450.0
2092,144400,144700,144550.0
2093,144400,144700,144550.0
2094,144400,144600,144500.0
2095,144400,144600,144500.0
2096,144400,144600,144500.0
2097,144400,144600,144500.0
2098,144400,144600,144500.0
2099,144400,144600,144500.0
2100,144400,145300,144850.0
2101,144400,145300,144850.0
2102,144400,145000,144700.0
2103,144400,145000,144700.0
2104,144400,145200,144800.0
2105,144400,145300,144850.0
2106,144400,145300,144850.0
2107,144400,145200,144800.0
2108,144400,145200,144800.0
